Subject,Condition,Item,Word,option.1,option2,side,correct,RT,fulltext,withredo
1,MatrixNoEver,3,1,musician,pusicead,1,1,880,No musician that the artist recalled from the radio will ever win an award for a song.,880
1,MatrixNoEver,3,2,that,grat,1,1,609,No musician that the artist recalled from the radio will ever win an award for a song.,609
1,MatrixNoEver,3,3,the,thi,1,1,552,No musician that the artist recalled from the radio will ever win an award for a song.,552
1,MatrixNoEver,3,4,artist,ancits,0,1,719,No musician that the artist recalled from the radio will ever win an award for a song.,719
1,MatrixNoEver,3,5,recalled,repilled,0,1,553,No musician that the artist recalled from the radio will ever win an award for a song.,553
1,MatrixNoEver,3,6,from,fror,0,1,664,No musician that the artist recalled from the radio will ever win an award for a song.,664
1,MatrixNoEver,3,7,the,thi,0,1,416,No musician that the artist recalled from the radio will ever win an award for a song.,416
1,MatrixNoEver,3,8,radio,sosio,0,1,511,No musician that the artist recalled from the radio will ever win an award for a song.,511
1,MatrixNoEver,3,9,will,wist,0,1,472,No musician that the artist recalled from the radio will ever win an award for a song.,472
1,MatrixNoEver,3,10,ever,iler,0,1,472,No musician that the artist recalled from the radio will ever win an award for a song.,472
1,MatrixNoEver,3,11,win,wip,1,1,616,No musician that the artist recalled from the radio will ever win an award for a song.,616
1,MatrixNoEver,3,12,an,ap,0,1,520,No musician that the artist recalled from the radio will ever win an award for a song.,520
1,MatrixNoEver,3,13,award,awond,0,1,528,No musician that the artist recalled from the radio will ever win an award for a song.,528
1,MatrixNoEver,3,14,for,fom,1,0,521,No musician that the artist recalled from the radio will ever win an award for a song.,
1,MatrixNoEver,3,15,a,e,0,0,NA,No musician that the artist recalled from the radio will ever win an award for a song.,
1,MatrixNoEver,3,16,song.,rong.,0,0,NA,No musician that the artist recalled from the radio will ever win an award for a song.,
1,MatrixTheStill,7,0,The,Tho,0,1,614,The politician that no pollster knew from the news will still run a campaign for the presidency.,614
1,MatrixTheStill,7,1,politician,militilean,0,1,631,The politician that no pollster knew from the news will still run a campaign for the presidency.,631
1,MatrixTheStill,7,2,that,snat,0,1,633,The politician that no pollster knew from the news will still run a campaign for the presidency.,633
1,MatrixTheStill,7,3,no,vo,1,1,559,The politician that no pollster knew from the news will still run a campaign for the presidency.,559
1,MatrixTheStill,7,4,pollster,posefler,1,1,809,The politician that no pollster knew from the news will still run a campaign for the presidency.,809
1,MatrixTheStill,7,5,knew,twew,0,1,760,The politician that no pollster knew from the news will still run a campaign for the presidency.,760
1,MatrixTheStill,7,6,from,snom,1,1,552,The politician that no pollster knew from the news will still run a campaign for the presidency.,552
1,MatrixTheStill,7,7,the,tha,1,1,512,The politician that no pollster knew from the news will still run a campaign for the presidency.,512
1,MatrixTheStill,7,8,news,nend,0,1,512,The politician that no pollster knew from the news will still run a campaign for the presidency.,512
1,MatrixTheStill,7,9,will,woll,1,1,528,The politician that no pollster knew from the news will still run a campaign for the presidency.,528
1,MatrixTheStill,7,10,still,stoll,1,1,680,The politician that no pollster knew from the news will still run a campaign for the presidency.,680
1,MatrixTheStill,7,11,run,rup,0,1,576,The politician that no pollster knew from the news will still run a campaign for the presidency.,576
1,MatrixTheStill,7,12,a,e,0,1,592,The politician that no pollster knew from the news will still run a campaign for the presidency.,592
1,MatrixTheStill,7,13,campaign,camposks,1,1,904,The politician that no pollster knew from the news will still run a campaign for the presidency.,904
1,MatrixTheStill,7,14,for,wor,1,1,560,The politician that no pollster knew from the news will still run a campaign for the presidency.,560
1,MatrixTheStill,7,15,the,tha,1,1,464,The politician that no pollster knew from the news will still run a campaign for the presidency.,464
1,MatrixTheStill,7,16,presidency.,premidarry.,0,1,568,The politician that no pollster knew from the news will still run a campaign for the presidency.,568
1,MatrixTheEver,28,0,The,Que,0,1,725,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,725
1,MatrixTheEver,28,1,painter,marther,0,1,785,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,785
1,MatrixTheEver,28,2,that,quat,1,1,648,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,648
1,MatrixTheEver,28,3,no,ny,0,1,704,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,704
1,MatrixTheEver,28,4,sculptor,scusklor,0,1,608,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,608
1,MatrixTheEver,28,5,invited,inwoned,0,1,815,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,815
1,MatrixTheEver,28,6,to,ty,1,1,649,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,649
1,MatrixTheEver,28,7,the,tho,1,1,423,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,423
1,MatrixTheEver,28,8,gallery,nansery,0,1,609,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,609
1,MatrixTheEver,28,9,will,wims,1,1,566,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,566
1,MatrixTheEver,28,10,ever,irer,1,1,458,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,458
1,MatrixTheEver,28,11,paint,paise,1,1,536,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,536
1,MatrixTheEver,28,12,a,e,1,1,520,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,520
1,MatrixTheEver,28,13,masterpiece,mastergeeps,0,1,615,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,615
1,MatrixTheEver,28,14,without,winteet,0,1,496,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,496
1,MatrixTheEver,28,15,a,e,0,1,553,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,553
1,MatrixTheEver,28,16,brush.,brust.,1,1,559,The painter that no sculptor invited to the gallery will ever paint a masterpiece without a brush.,559
1,BothTheStill,2,0,The,Thi,0,1,623,The congressman that the voter remembered from a commercial will still support an increase in the budget.,623
1,BothTheStill,2,1,congressman,conblishman,0,1,688,The congressman that the voter remembered from a commercial will still support an increase in the budget.,688
1,BothTheStill,2,2,that,thit,0,1,616,The congressman that the voter remembered from a commercial will still support an increase in the budget.,616
1,BothTheStill,2,3,the,que,1,1,632,The congressman that the voter remembered from a commercial will still support an increase in the budget.,632
1,BothTheStill,2,4,voter,joder,1,1,576,The congressman that the voter remembered from a commercial will still support an increase in the budget.,576
1,BothTheStill,2,5,remembered,recombened,0,1,688,The congressman that the voter remembered from a commercial will still support an increase in the budget.,688
1,BothTheStill,2,6,from,scom,0,1,592,The congressman that the voter remembered from a commercial will still support an increase in the budget.,592
1,BothTheStill,2,7,a,e,1,1,592,The congressman that the voter remembered from a commercial will still support an increase in the budget.,592
1,BothTheStill,2,8,commercial,combergiel,1,1,616,The congressman that the voter remembered from a commercial will still support an increase in the budget.,616
1,BothTheStill,2,9,will,wims,1,1,552,The congressman that the voter remembered from a commercial will still support an increase in the budget.,552
1,BothTheStill,2,10,still,stigs,0,1,616,The congressman that the voter remembered from a commercial will still support an increase in the budget.,616
1,BothTheStill,2,11,support,suppacs,1,1,584,The congressman that the voter remembered from a commercial will still support an increase in the budget.,584
1,BothTheStill,2,12,an,ab,1,1,632,The congressman that the voter remembered from a commercial will still support an increase in the budget.,632
1,BothTheStill,2,13,increase,inqueuse,0,1,896,The congressman that the voter remembered from a commercial will still support an increase in the budget.,896
1,BothTheStill,2,14,in,im,0,1,536,The congressman that the voter remembered from a commercial will still support an increase in the budget.,536
1,BothTheStill,2,15,the,que,0,1,640,The congressman that the voter remembered from a commercial will still support an increase in the budget.,640
1,BothTheStill,2,16,budget.,belget.,1,1,624,The congressman that the voter remembered from a commercial will still support an increase in the budget.,624
1,MatrixNoEver,21,0,No,Nu,0,1,647,No actor that the director knew from the theater will ever prepare a monologue for the audition.,647
1,MatrixNoEver,21,1,actor,abbor,1,1,577,No actor that the director knew from the theater will ever prepare a monologue for the audition.,577
1,MatrixNoEver,21,2,that,thut,0,1,679,No actor that the director knew from the theater will ever prepare a monologue for the audition.,679
1,MatrixNoEver,21,3,the,whe,0,1,465,No actor that the director knew from the theater will ever prepare a monologue for the audition.,465
1,MatrixNoEver,21,4,director,dicactar,0,1,551,No actor that the director knew from the theater will ever prepare a monologue for the audition.,551
1,MatrixNoEver,21,5,knew,wrew,1,1,481,No actor that the director knew from the theater will ever prepare a monologue for the audition.,481
1,MatrixNoEver,21,6,from,quom,0,1,535,No actor that the director knew from the theater will ever prepare a monologue for the audition.,535
1,MatrixNoEver,21,7,the,whe,0,1,481,No actor that the director knew from the theater will ever prepare a monologue for the audition.,481
1,MatrixNoEver,21,8,theater,kneeter,0,1,599,No actor that the director knew from the theater will ever prepare a monologue for the audition.,599
1,MatrixNoEver,21,9,will,wips,0,1,521,No actor that the director knew from the theater will ever prepare a monologue for the audition.,521
1,MatrixNoEver,21,10,ever,irer,0,1,480,No actor that the director knew from the theater will ever prepare a monologue for the audition.,480
1,MatrixNoEver,21,11,prepare,presore,1,1,655,No actor that the director knew from the theater will ever prepare a monologue for the audition.,655
1,MatrixNoEver,21,12,a,e,1,1,473,No actor that the director knew from the theater will ever prepare a monologue for the audition.,473
1,MatrixNoEver,21,13,monologue,senoloped,1,1,631,No actor that the director knew from the theater will ever prepare a monologue for the audition.,631
1,MatrixNoEver,21,14,for,dor,0,1,577,No actor that the director knew from the theater will ever prepare a monologue for the audition.,577
